bus,p_nom,carrier,entry,exit,efficiency,start_up_cost,ramp_limit_up,ramp_limit_down,p_min_pu,min_up_time,min_down_time,var_om,p_nom_max,p_nom_min,invest_status
DE00,47.0,hydrogen,2028,2036.0,0.51,22.71,4.8,5.1,0.4,1.5,1.5,1.6,47.0,0.01,existing
DE00,927.0,hydrogen,2030,inf,0.51,22.71,4.8,5.1,0.4,1.5,1.5,1.6,927.0,0.01,existing
DE00,4681.0,hydrogen,2033,inf,0.51,22.71,4.8,5.1,0.4,1.5,1.5,1.6,4681.0,0.01,existing
DE00,10882.0,hydrogen,2035,inf,0.51,22.71,4.8,5.1,0.4,1.5,1.5,1.6,10882.0,0.01,existing
NL00,915.0,hydrogen,2030,inf,0.51,22.71,4.8,5.1,0.4,1.5,1.5,1.6,915.0,0.01,existing
NL00,2157.0,hydrogen,2035,inf,0.51,22.71,4.8,5.1,0.4,1.5,1.5,1.6,2157.0,0.01,existing
UK00,5.0,hydrogen,2030,inf,0.51,22.71,4.8,5.1,0.4,1.5,1.5,1.6,5.0,0.01,existing
UK00,298.0,hydrogen,2033,inf,0.51,22.71,4.8,5.1,0.4,1.5,1.5,1.6,298.0,0.01,existing
UK00,5833.0,hydrogen,2035,inf,0.51,22.71,4.8,5.1,0.4,1.5,1.5,1.6,5833.0,0.01,existing
AT00,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
AT00,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
AT00,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
AT00,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
AT00,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
AT00,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
AT00,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
AT00,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
AT00,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
AT00,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
AT00,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
AT00,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
AT00,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
AT00,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
AT00,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
AT00,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
BE00,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
BE00,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
BE00,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
BE00,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
BE00,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
BE00,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
BE00,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
BE00,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
BE00,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
BE00,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
BE00,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
BE00,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
BE00,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
BE00,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
BE00,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
BE00,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
BG00,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
BG00,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
BG00,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
BG00,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
BG00,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
BG00,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
BG00,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
BG00,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
BG00,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
BG00,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
BG00,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
BG00,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
BG00,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
BG00,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
BG00,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
BG00,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CH00,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CH00,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CH00,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CH00,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CH00,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CH00,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CH00,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CH00,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CH00,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CH00,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CH00,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CH00,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CH00,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CH00,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CH00,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CH00,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CY00,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CY00,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CY00,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CY00,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CY00,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CY00,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CY00,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CY00,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CY00,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CY00,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CY00,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CY00,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CY00,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CY00,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CY00,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CY00,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CZ00,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CZ00,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CZ00,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CZ00,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CZ00,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CZ00,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CZ00,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CZ00,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
CZ00,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CZ00,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CZ00,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CZ00,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CZ00,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CZ00,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CZ00,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
CZ00,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DE00,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DE00,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DE00,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DE00,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DE00,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DE00,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DE00,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DE00,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DE00,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DE00,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DE00,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DE00,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DE00,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DE00,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DE00,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DE00,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DKE1,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DKE1,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DKE1,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DKE1,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DKE1,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DKE1,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DKE1,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DKE1,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DKE1,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DKE1,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DKE1,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DKE1,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DKE1,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DKE1,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DKE1,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DKE1,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DKW1,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DKW1,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DKW1,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DKW1,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DKW1,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DKW1,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DKW1,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DKW1,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
DKW1,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DKW1,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DKW1,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DKW1,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DKW1,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DKW1,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DKW1,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
DKW1,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
EE00,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
EE00,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
EE00,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
EE00,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
EE00,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
EE00,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
EE00,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
EE00,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
EE00,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
EE00,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
EE00,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
EE00,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
EE00,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
EE00,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
EE00,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
EE00,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ES00,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ES00,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ES00,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ES00,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ES00,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ES00,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ES00,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ES00,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ES00,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ES00,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ES00,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ES00,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ES00,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ES00,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ES00,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ES00,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
FI00,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
FI00,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
FI00,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
FI00,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
FI00,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
FI00,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
FI00,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
FI00,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
FI00,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
FI00,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
FI00,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
FI00,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
FI00,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
FI00,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
FI00,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
FI00,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
FR00,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
FR00,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
FR00,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
FR00,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
FR00,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
FR00,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
FR00,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
FR00,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
FR00,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
FR00,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
FR00,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
FR00,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
FR00,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
FR00,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
FR00,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
